	baseMean	log2FoldChange	lfcSE	pvalue	padj	HumanSymbol	F_23D_1	F_23D_2	F_23D_3	Tom3D1	Tom3D2	Tom3D3
ENSMUSG00000015812	34.6067923030512	-0.027987908399976003	0.11711468125753803	0.151330951580358	0.980150481363102	GNRH1	2.8886218047900005	2.50096344962	1.98842093066	2.81914298585	3.999350008	3.83883233697
ENSMUSG00000020087	462.2663423322229	0.0267133709765131	0.0911212061867509	0.151341030676555	0.980150481363102	TYSND1	8.78547302372	13.2787050179	12.4138689357	10.3465958074	10.2600818189	6.25299380316
ENSMUSG00000034612	165.396196819683	-0.0309107329124266	0.15779675964240694	0.151343996655422	0.980150481363102	CHST11	0.0281684013956	0.0785840393977	0.0401651879684	0.0733090094709	0.0966658480359	0.0957879757556
ENSMUSG00000063779	61.6958815168153	-0.0317380988487093	0.194296582549476	0.151385998003342	0.980150481363102	CHIA	0.573245576506	0.407648676252	0.26444909388300003	1.08600581111	0.833172931141	1.22312068039
ENSMUSG00000020307	1086.67734002759	0.026880200821736	0.0968267690590946	0.151408459572432	0.980150481363102	UBE2R2	34.9123229218	25.238636256	25.682232258000003	19.6649820443	20.1939628985	25.450202283200003
ENSMUSG00000021959	726.94473476213	-0.0266127204918464	0.0869840543458708	0.151474034692792	0.9801634976764	LATS2	2.9991669141500004	4.3136832849300015	4.3549001243699985	4.92716581944	5.74309102848	4.04552731639
ENSMUSG00000024665	3391.0842294361	0.0275148673733878	0.110102917253439	0.151570141873779	0.980248983674746	FADS3	130.530473004	200.90987050900003	190.342799147	135.820909547	140.016147583	96.85751640059999
ENSMUSG00000030465	1475.36263872502	-0.0274390643772967	0.108897549032729	0.15161438560728102	0.980248983674746	PSD3	5.79521329048	8.46318345472	7.727293894960001	10.6001943974	11.8900214324	8.221600501080001
ENSMUSG00000042626	9227.115773889442	-0.0263098951218503	0.0762915366868794	0.151738539772448	0.9806405210775948	SHC1	159.646786833	157.25117638	151.000772877	178.01378929	182.96765973900003	198.428479205
ENSMUSG00000090038	1.34932228173117	-0.021643723849866	0.210184661239256	0.151744280218608		ZNF845	0.0	0.0	0.0	0.18828015583	0.0	0.0728927635965
ENSMUSG00000001247	957.2017457180832	-0.0273206878286206	0.10730616983641	0.15186969463748	0.981076954884769	LSR	19.99668359	23.8512894806	23.7325228059	33.0949074648	31.4350245118	29.3986573239
ENSMUSG00000041423	4.62969270402436	-0.0267876850995281	0.21007711658630696	0.152084270480069		PAQR6	0.0621504010034	0.0	0.0	0.090983284883	0.0959770315139	0.0704484553561
ENSMUSG00000086962	5.85457749262493	-0.0313512610594169	0.197477675631123	0.15218750653782		ZNF845	0.0	0.101705651739	0.233923070496	0.426953525127	0.225193737447	0.309928662921
ENSMUSG00000026495	37.6310337699097	0.0278936387607712	0.11720307176926	0.15225114200446802	0.9831292335464392	EFCAB2	1.18688640402	0.989544657337	1.22551337327	1.01853921839	0.589890377706	0.7422644823010001
ENSMUSG00000038630	1.22911395466771	0.0232303381884599	0.21033976949654695	0.152323694464945		ZNF483	0.0	0.08636244049769999	0.0529689796948	0.0	0.0191221239117	0.0
ENSMUSG00000044349	29.8257288817574	0.0227772844561137	0.21026022289219606	0.152333322599764	0.9832481517322552	SNHG11	0.0353994439549	0.0246892897767	0.012618974187200002	0.00863699896286	0.0	0.0
ENSMUSG00000006641	317.67010560232995	0.026440680498791003	0.0850544258389127	0.15272772434958	0.9849822036712	SLC5A6	5.27111731909	6.22202676522	5.86855751242	5.32121584763	5.13125165574	3.45824824357
ENSMUSG00000028553	7.631414706258	-0.0317378289493942	0.180043617132365	0.15272973080271302	0.9849822036712	ANGPTL3	0.08652869501930001	0.08046574697810001	0.0462678186538	0.211118640759	0.111353093392	0.122602042981
ENSMUSG00000096687	133.42806236133498	0.0255980558638694	0.0702351991281951	0.15291870013072598	0.9857886103744988	ZNF845	1.8707747017900005	1.7807871494499998	1.69083508459	1.55262988566	1.68334396175	1.36917562822
ENSMUSG00000045348	107.46944757315501	0.0271185133804632	0.10585514101666	0.153006631865772	0.985943277630672	NYAP1	2.4143651432700004	1.78875334963	1.27680019498	1.22993337992	1.20183917444	1.54880352835
ENSMUSG00000038240	388.821411970173	0.0262162355588262	0.0774149446587843	0.15312022836286598	0.9862631250440228	PDSS2	7.55192191628	6.02797542597	6.39194550946	4.93423378688	5.375498852969999	6.43821086114
ENSMUSG00000074158	129.81349524636602	0.026039471192766003	0.0745849503693041	0.15325935608148195	0.986713070196339	ZNF844	1.70568890182	1.41764265412	1.61128850681	1.41496327463	1.25117140918	1.35339760577
ENSMUSG00000024026	1093.50717834945	0.0205341604099799	0.0528718506130187	0.15333720215074806	0.986713070196339	GLO1	34.1143069321	30.402131991399997	31.3199417752	30.309894109200002	28.0803497938	29.4578304679
ENSMUSG00000040061	44.208007565357896	-0.026910569344436	0.209501673384185	0.15338205118421694	0.986713070196339	PLCB3	0.0100866054107	0.0	0.0	0.0	0.041537192777	0.0
ENSMUSG00000038042	226.379568157884	-0.0264592427835422	0.0906781690238967	0.15355124862351502	0.987191047780797	PTPDC1	1.9746811864	1.78033265621	1.81131174451	2.64400381243	2.35526002315	2.12914519598
ENSMUSG00000016526	283.037721810942	-0.0270482687911238	0.105765122254185	0.153617257653706	0.987191047780797	DYRK3	1.36135699796	1.51001069635	1.1927562883399998	1.7287974358900002	1.84057090671	2.04509817461
ENSMUSG00000021794	4324.5672297541105	0.0239915852324728	0.063045328894623	0.153665334519742	0.987191047780797	GLUD2	69.358155447	83.5422326014	80.4716114325	69.8744577091	73.578867657	64.6907110735
ENSMUSG00000023067	1449.8495229032196	-0.0264307838818982	0.0902168027629741	0.15371243227767098	0.987191047780797	CDKN1A	24.3447350862	21.7040659546	22.8191751148	28.638298885700003	27.3849438278	32.4612466358
ENSMUSG00000031799	6792.08253947261	-0.0263594772681266	0.0873207751101123	0.153818664848736	0.987462036622608	TPM4	90.50024216780001	55.8338697222	66.0867300923	83.7061897868	79.6135790686	105.26482355600001
ENSMUSG00000034653	447.459575120784	0.0260369876305879	0.0757319060646396	0.154012976799534	0.9880228347102048	YTHDC2	3.39434528547	3.82305231677	3.5536265362300004	3.01520252728	3.1891780509200003	2.88565775658
ENSMUSG00000026197	358.939748991802	0.0263861446863158	0.0899294959094103	0.154062152238125	0.9880228347102048	ZFAND2B	19.5594301516	12.4682164096	14.5633701673	11.199378661199999	10.6367250174	14.7955139313
ENSMUSG00000085439	1.8145515707357	-0.0233136381559769	0.20989626952472304	0.154120720547924		ZNF845	0.0	0.0	0.0	0.0	0.0	0.276604044933
ENSMUSG00000033669	640.347557547345	-0.0241451647444008	0.063746281898206	0.15413817072174402	0.9880228347102048	ZNF7	13.2878185807	10.2827756347	12.3329441056	13.8278821272	12.8889054142	13.8722905472
ENSMUSG00000031754	1272.84876225849	-0.0261479998431938	0.0785854150800379	0.154162317789413	0.9880228347102048	NUDT21	20.1795010741	15.4727277878	16.9521429067	20.1214574312	19.657922176099998	23.887996135799998
ENSMUSG00000066180	0.5815233890771839	-0.0213141489011431	0.209577155439124	0.154189760714059		ZNF845	0.0	0.0	0.0	0.209719925127	0.22123070066	0.0
ENSMUSG00000097750	97.16379711975522	-0.0268857164080582	0.103991586494045	0.15427468106948902	0.988185000087634	ZNF845	1.46044951866	0.857064634907	0.970461175524	1.46683616484	1.12401516233	1.91259857007
ENSMUSG00000069008	2.58882492613013	-0.0284439424054242	0.207401767735928	0.15428160850266698		ZNF845	0.0312435790715	0.0	0.0445500690149	0.0609841805156	0.032165691878	0.212490524584
ENSMUSG00000095762	8.612175608238031	-0.0315363613463895	0.182250003678224	0.15437786570359	0.988185000087634	ZNF845	1.6691562374700002	0.0	0.432734880899	1.18473361212	0.937319547534	2.40801883951
ENSMUSG00000038067	46.1272578776422	-0.0314570347289456	0.18979017761767894	0.15439739518548698	0.988185000087634	CSF3	0.440726835141	0.0683076174807	0.0	0.322594661899	0.264678343571	0.582832585359
ENSMUSG00000058046	4.04811968798529	0.0301820973402299	0.202409050068584	0.154421291260345		C9orf43	0.116423073108	0.0811990999722	0.08300354978539999	0.0	0.0299647864327	0.06598369065880001
ENSMUSG00000098166	1.29009893724164	0.0238641828409484	0.209862723137862	0.154430665849651		ZNF845	0.170709160651	0.31749560361900003	0.121706685253	0.0	0.0	0.0
ENSMUSG00000029149	178.780685494371	-0.0269856379352228	0.106237917820563	0.154445216340401	0.988185000087634	KRTCAP3	10.8274795572	6.2985524894500005	6.49519942327	9.63603301201	8.44621401105	14.6520484561
ENSMUSG00000038215	255.53562683900398	-0.0263737996286495	0.0914151073708889	0.154508043788021	0.988185000087634	CEP44	6.970590389460001	5.111491351050001	4.81641604125	7.04268050342	6.449202188589998	8.28415475321
ENSMUSG00000087475	4.382605684209221	-0.0311195687071113	0.195376986957307	0.154601613247974			0.05734318766610001	0.15997568535999998	0.040882687642900005	0.16789180746399998	0.295177979058	0.194998210682
ENSMUSG00000022389	1684.8617251920905	0.0261940795966032	0.083028179374687	0.15467077456101502	0.9888156483129592	TEF	31.4486536611	40.7150417606	38.1253589086	29.529909266599997	31.8790875969	28.3362544129
ENSMUSG00000036061	461.8320782608049	-0.0213885103609187	0.0553414901552112	0.15483220576819598	0.98911442265146	SMUG1	8.3671942637	6.53067458002	6.91261329175	7.270620988560001	8.32103214295	8.42654565818
ENSMUSG00000087176	2.65114391556608	-0.0291853356968194	0.20542377974957	0.154970638948616		ZNF845	0.097731798188	0.0	0.0696776503142	0.0	0.201232445233	0.38773184704
ENSMUSG00000024313	1.65483405617841	-0.0209792210274065	0.20935560169657505	0.15498560146025198		MEP1B	0.0	0.0	0.0	0.0	0.0	0.102929939147
ENSMUSG00000020228	484.957227454613	-0.0248462786707092	0.0670242813348914	0.154988307869256	0.98911442265146	HELB	4.729176044730001	5.7542417962900005	5.30527832738	6.172438705449999	5.68998658137	6.27770919369
ENSMUSG00000086745	1.01584502995196	0.0192646131958394	0.20929653675383106	0.155077010675565		ZNF845	0.351834473477	0.245386432628	0.0	0.0	0.0	0.0
ENSMUSG00000000486	58.453921842658005	-0.0310758718355199	0.16923602510625302	0.155086361354909	0.98911442265146	SEPTIN1	0.24446103221	0.0974279914202	0.149389632504	0.204498096574	0.251675975414	0.51461506251
ENSMUSG00000033918	1214.76937845683	0.0256697805751405	0.0724911261208154	0.15509336723415398	0.98911442265146	PARL	29.0757107827	26.2140733225	26.9049585906	24.3225984029	22.0592597468	24.086736030500003
ENSMUSG00000070661	14.2849262754631	-0.0313143238430953	0.175711627144306	0.15509559097006398	0.98911442265146	RNF186	0.373947368727	0.154553504404	0.236982112518	0.324402638387	0.598863890258	0.659361443645
ENSMUSG00000028542	592.0444894739	0.0268594184744191	0.1052314053349	0.15512924960773	0.98911442265146	SLC6A9	11.396443465399999	17.575330074	16.0161659871	10.991307343599999	11.9631502929	9.95907073037
ENSMUSG00000047989	775.727156426085	0.0249073165879208	0.0674055056266587	0.155166523242145	0.98911442265146	INO80C	13.9191520582	11.6108320183	11.87872839	11.0905151999	10.330402106900001	11.3504362799
ENSMUSG00000055452	16.681607744263694	0.0296397843683074	0.145880624414724	0.155277568528493	0.989413267235275	ZNF845	0.217656736887	0.6361325934709999	0.28818742966999994	0.166902630647	0.240086343062	0.281962661341
ENSMUSG00000032192	230.05849733455105	-0.0261036142065793	0.0821869393206869	0.155370183070776	0.989594474577188	GNB5	12.4060152306	11.2523862751	12.768957281099999	16.584026756	14.2112792005	14.0624130498
ENSMUSG00000041649	14.5252355080109	-0.0312943546700784	0.17669850937249698	0.15544985918731302	0.989645701080187	KLF8	0.131049456661	0.06093349968449999	0.0700735460546	0.266452872044	0.1011879057	0.173304386177
ENSMUSG00000094282	1.9619535045799	-0.0247380646641556	0.209528328898904	0.15553723959469598		CFAP73	0.0	0.0523988401196	0.0	0.164975120255	0.116020009141	0.0
ENSMUSG00000023348	945.044560691798	-0.0255933040625213	0.0721835552034879	0.15554517354404698	0.989645701080187	TRIP6	24.679888925700002	19.495673224100003	19.256210455799998	23.251743426100006	24.7404429436	26.20362319
ENSMUSG00000032418	6313.07930896729	0.0256467975150701	0.0727302197036792	0.15557076390521202	0.989645701080187	ME3	128.146782851	118.90383955799999	118.998674535	100.848559348	104.11165830899999	108.55364394
ENSMUSG00000022836	2084.39981332036	-0.0280129332712539	0.124147094332463	0.15564471032400398	0.9897078075035608	MYLK	12.018762746199998	19.620773811	16.7402692231	24.81876094	28.3456500746	19.6156718712
ENSMUSG00000074064	209.00011666630797	0.0259848074149478	0.0789097420149849	0.155783338526489	0.990180989315113	MLYCD	5.5381241235	6.13731017484	5.39907951981	5.19770062645	4.2260871792	4.75328914855
ENSMUSG00000059796	17116.9348884695	-0.0256022418053418	0.0726819023595637	0.155975912035487	0.990741107808745	EIF4A2	219.87210525900002	160.839042192	174.094284555	209.482094653	201.91674356599998	240.12713033
ENSMUSG00000040364	18.1823789059903	-0.0291593357562154	0.140348053902979	0.156008013734345	0.990741107808745	SEC1P	0.189323171277	0.273867306243	0.179969999109	0.472188619424	0.15159728393400002	0.429201574383
ENSMUSG00000053477	1413.41930709664	0.0236937329712047	0.0626559935564762	0.156191865694861	0.990741107808745	TCF4	11.6663406066	11.3639577466	11.7964393769	10.9341373068	9.81640250268	10.3391816738
ENSMUSG00000021751	19.8350992860212	0.0304881843310752	0.16106344226657598	0.15648242492877898	0.990741107808745	ACOX2	0.535558151061	0.481431242089	0.445462377396	0.104535318717	0.29406103452	0.404709048657
ENSMUSG00000031133	67.96606956457211	-0.0288137317166916	0.205326684236875	0.156530283796746	0.990741107808745	ARHGEF7	0.0	0.0316870201905	0.0	0.0554249966275	0.0116934152352	0.0386240710587
ENSMUSG00000026479	4517.322763114879	-0.0274520053311961	0.117451461100615	0.15655564731603602	0.990741107808745	LAMC2	20.4406699381	30.232172388000002	27.398050886799997	39.6528435777	42.4810498729	31.690481862600002
ENSMUSG00000029094	871.6131019345129	0.0259639958393443	0.0822477573934455	0.156681463266514	0.990741107808745	AFAP1	5.84981962663	7.284840196189999	6.071431232409999	5.24993808944	5.739913765930001	4.64871452044
ENSMUSG00000024201	1285.9911481383901	-0.0260764930884058	0.0886434792014205	0.156683041501388	0.990741107808745	KDM4C	11.950610972	17.5766454069	15.197248144100001	18.3689361556	21.3498743258	17.3118959842
ENSMUSG00000067399	3.82109524841179	-0.0265383117105686	0.208442909632247	0.15672726996523906		TRIM77	0.0260781833356	0.0	0.0	0.0509018712746	0.0268478463364	0.0295600302625
ENSMUSG00000022330	14.8302055660869	-0.0265767550923513	0.20837008725483605	0.15684171722615806	0.990741107808745	OSR2	0.0	0.0560177965759	0.0214734952506	0.08818461158129999	0.186049498118	0.0682814396081
ENSMUSG00000049339	1744.6148857236099	0.0255922591390885	0.0735349351934574	0.156859210001102	0.990741107808745	RETREG2	39.595459888	53.8559820937	49.2210158936	41.4117828414	43.3092138613	37.003594462399995
ENSMUSG00000025184	522.156467863789	-0.0248171899671322	0.0676976067227298	0.15685956778740698	0.990741107808745	R3HCC1L	6.43646601831	5.21088115201	5.95652407436	6.6757952722899985	6.236639790980001	7.3387519684
ENSMUSG00000025647	2362.75109825435	0.0238099195787765	0.0633116764714346	0.15701588632902402	0.990741107808745	SHISA5	74.9291543501	85.6785544247	80.3106403422	72.5526194217	70.7073985029	71.4977645575
ENSMUSG00000024286	1772.6058320152695	0.0258548031578403	0.07895867491157099	0.157026234752725	0.990741107808745	CCNY	20.8124936952	27.9200116971	27.023792386799997	21.9635808966	23.1956837394	17.6165859217
ENSMUSG00000043051	9.26663183586177	-0.0311372506855241	0.17943372689150006	0.157045006694684	0.990741107808745	DISC1	0.0544359281516	0.0674955688813	0.0776199279375	0.123962074625	0.242850973679	0.061703979254199987
ENSMUSG00000043872	166.76077483404	-0.0260552276037728	0.08956708517204	0.157072640019968	0.990741107808745	ZMYM1	2.04780085549	1.80408716823	2.17075184414	2.66911071376	2.53820877475	2.50446819223
ENSMUSG00000000384	1281.7690556884402	0.0219449679324408	0.0572860608218631	0.15712437075256694	0.990741107808745	TBRG4	23.2170277289	23.2557751212	22.259203762800002	20.3279995428	19.5998429631	22.5322495696
ENSMUSG00000022711	1069.86057905487	0.0242099302215116	0.0649480790190166	0.157154540915254	0.990741107808745	PMM2	30.3490635381	23.620601194200002	24.478552351399998	22.951589325	20.1084704957	26.433776429
ENSMUSG00000089639	10.0969783340592	-0.030982628630584	0.190897594987721	0.157197246302471	0.990741107808745	ZNF845	0.158218246457	0.147132108994	0.451205272157	0.6176507551	0.814439240997	0.538028599595
ENSMUSG00000033222	701.781469688594	0.0259419834674048	0.0844753276296885	0.157238183476818	0.990741107808745	TTF2	5.71034164148	6.18110279018	6.554590672330001	5.517263237130001	5.06759008016	4.25907733564
ENSMUSG00000019920	2677.87301196912	0.0255351026316383	0.0733062624239123	0.157242370976495	0.990741107808745	LIMS4	26.613427953600002	26.1539479903	27.6785810515	24.2526771191	24.583680030300002	19.6036218259
ENSMUSG00000035900	3901.3086210639203	0.0232718858497168	0.0614454884291123	0.15724436529043698	0.990741107808745	GRAMD4	58.589378644300005	57.760294614799996	52.6021251063	46.198395956700004	46.6457718792	59.03018246550001
ENSMUSG00000064272	5.1984830872974905	-0.0310193088232872	0.18953980816034696	0.157324972686405		GPBAR1	0.0965499252797	0.08978480325610001	0.06883503686860001	0.0471138250402	0.198798936593	0.3830429967970001
ENSMUSG00000034684	223.33014842871899	-0.026166918479243	0.0946493769577976	0.157351334176932	0.990741107808745	SEMA3F	1.63655395746	2.17615023807	1.95189831557	2.32861434107	2.66112561196	2.60055084979
ENSMUSG00000019878	364.0602392406169	0.02521487682887	0.0705018222170169	0.157410732163992	0.990741107808745	HSF2	7.050490860089999	7.11054065205	6.78241128196	6.04744619919	6.50204903123	5.51549665307
ENSMUSG00000100075	11.1412664124859	-0.0310655484919175	0.178115405080719	0.157413470436539	0.990741107808745	ZNF845	0.146184746022	0.233043050705	0.0744443306174	0.0407624643205	0.322498274906	0.615467189449
ENSMUSG00000078868	2.49114277858956	-0.0277703159849591	0.206799516018238	0.15746406821648498		ZNF845	0.06564906367840001	0.0305245615118	0.0	0.0961050510782	0.101379913111	0.148828488861
ENSMUSG00000060795	0.628653364251011	-0.0183872953802157	0.208955278498258	0.157495492033695		ZNF845	0.0	0.0	0.0	0.194051195089	0.307052955227	0.112690536824
ENSMUSG00000024556	1377.5214891991102	-0.025589826178128	0.0745498027999508	0.15765075742908702	0.99157504904531	ME2	22.280222574	22.8224375405	23.8420174034	27.706479452600004	26.528624896700002	27.651090467
ENSMUSG00000079144	137.061353016678	0.0257970579189503	0.0793365976600452	0.15767457978334	0.99157504904531	C1orf74	2.52479841622	2.61585484103	2.39680431455	1.8614445549	2.17551321741	2.20863917281
ENSMUSG00000087616	1.51933328661813	0.022304260868521	0.20884256955291894	0.157956665904361		ZNF845	0.339186829005	0.063084093791	0.145093460066	0.0	0.0698394956986	0.0
ENSMUSG00000046079	1336.71822137284	0.0258341791788753	0.0832801044101963	0.158071082136132	0.99271246067885	RSU1	14.303856281099998	17.634511741300003	16.9835992835	13.023859628499999	13.4313184955	13.3011375363
ENSMUSG00000074527	10.2509869744088	-0.0281456205650574	0.129537770718054	0.158072467857082	0.99271246067885	ZNF781	0.13077003351299998	0.102898361941	0.136262417914	0.22579750419	0.18641012905	0.159632185135
ENSMUSG00000025002	17.9021061841019	0.030931071732839	0.17604215550593802	0.158090808155803	0.99271246067885	CYP2C9	2.26311572977	1.35464790878	2.0400358670900003	0.913937357922	0.723075079526	1.0909799640200002
ENSMUSG00000032251	46.805253540958994	0.0294214536261743	0.14729267406384	0.15811677133950194	0.99271246067885	IRAK1BP1	0.529056008541	0.424896804102	0.651508632085	0.35204375754100004	0.0990309809257	0.517916934302
ENSMUSG00000033788	70.0635063951474	-0.0283472809779875	0.132454011009303	0.158177335660696	0.99271246067885	OTOF	0.129055725899	0.254145105764	0.303091663216	0.325992382153	0.50801183786	0.249547885671
ENSMUSG00000007950	338.823210643637	0.0259374702933441	0.0903444382367941	0.158366795019111	0.9934971436919008	ABHD8	6.901982064069999	7.17204174624	7.455684094079999	5.33264415159	5.1946863186000005	6.401049575830001
ENSMUSG00000026104	488.155970154145	0.0265286240524213	0.105471356758299	0.158435210890324	0.9935221439320028	STAT4	1.26943189469	1.34912517414	1.03432961631	0.92425781796	0.694937556209	1.0506407184
ENSMUSG00000026782	378.264604079234	-0.0254581760097491	0.0740875049114989	0.158648612046116	0.9943378667195908	ABI2	2.21329990813	2.56858787228	2.02056729886	2.85374352001	2.53797792881	2.6515880128
ENSMUSG00000072066	18.9730588867674	-0.0284283105104924	0.134312335549112	0.158694260051681	0.9943378667195908	ZNF69	2.12151761916	1.06231233412	1.27983382228	2.22975807187	2.35214150607	2.4047735311
ENSMUSG00000031644	424.346092210532	-0.0257837692112522	0.0854108830756603	0.15888581496726598	0.994454112302676	TNIK	3.5714924213	3.43576841595	3.63369327975	4.39165697538	4.52541573442	4.43492188241
ENSMUSG00000094786	17.8831256163248	-0.0287647556071933	0.139230214389237	0.15889314244283498	0.994454112302676	ZNF845	0.515092653477	0.239500405708	0.550851101492	0.7959469614939999	0.6628686626479999	0.6811765451719999
ENSMUSG00000037720	1560.4922943905701	0.0197790129850139	0.0517061547183256	0.158928824298301	0.994454112302676	TMEM33	16.3736509869	12.7465819414	14.137379980799999	12.647652407899999	12.238569478699999	14.934463568499998
ENSMUSG00000040189	167.768460042654	-0.0268018968119417	0.111284440375438	0.159021116384385	0.994454112302676	CCDC114	2.81810040615	1.82950335528	2.18606488757	2.66382982766	2.79179090643	4.27923839732
ENSMUSG00000039953	1680.4473661125699	-0.0256424268686795	0.079040613271198	0.159083619045034	0.994454112302676	CLSTN2	18.365380774600002	27.3603029075	23.1916878954	28.0781068988	29.4155216156	26.3582129456
ENSMUSG00000068397	1.08144683304716	0.0214551504460026	0.20849195633999895	0.15910374673325306		ZNF845	0.107444275027	0.299747402175	0.076602137302	0.0	0.0	0.0
ENSMUSG00000027164	676.400230841654	-0.0253382851522012	0.0732140741187909	0.15917734589265398	0.994454112302676	TRAF6	4.95485483376	5.70287775099	5.40978225803	6.3873638470300005	6.73794337087	5.8071156225300005
ENSMUSG00000017737	106.25821390507299	-0.0282368423282329	0.204971136718768	0.159260079518549	0.994454112302676	MMP9	0.016345066090599998	0.0151997895276	0.0	0.047855775040800005	0.0336549380847	0.0185273890464
ENSMUSG00000086775	4.36708227954602	-0.0302706850054498	0.195962383392904	0.159275482512195		ZNF845	0.0262962172981	0.0	0.0281217372563	0.0384955879794	0.027072315282200003	0.089421525547
ENSMUSG00000022325	1007.72924325819	0.024908864430114	0.0695939979801734	0.15938994612975502	0.994454112302676	POP1	10.975266543	10.789052370599999	12.1622082078	10.502427920599999	10.339228198999999	8.542108656729999
ENSMUSG00000024851	2408.6847796346697	0.0253349095473294	0.073492283565551	0.159445893900324	0.994454112302676	PITPNM3	22.4731532815	30.9165885595	27.580137400599998	23.4171601079	24.5522773189	21.0686281945
ENSMUSG00000057093	57.01415052388639	-0.0268491324183418	0.112817224810054	0.159487572827083	0.994454112302676	ZNF846	0.585119343358	0.627831722682	0.465293207801	0.6479172491699999	0.868829372443	0.880071065772
ENSMUSG00000026260	1279.9519661339698	0.0254431297044519	0.0751977816757464	0.15952416571634806	0.994454112302676	NDUFA10	42.4413396792	32.467540519	32.0900763461	31.3913352087	25.602744235	33.3726888192
ENSMUSG00000008035	1283.01297664832	0.0258831099272221	0.0928819625322187	0.15955301705697	0.994454112302676	MID1IP1	35.8289992253	28.7598886048	28.124236039099998	23.069347342600004	18.9452584511	29.9067977787
ENSMUSG00000063558	505.68095017023	0.0257372888429595	0.0871061808636009	0.159622047816566	0.994454112302676	XDH	4.25400112141	4.811670812230001	4.540687307200001	3.28510653599	3.64824187866	3.91614076453
ENSMUSG00000026254	1651.9004873038	0.0238257974660838	0.0641729776248821	0.159697617325867	0.994454112302676	EIF4E2	19.6196092404	23.0944455424	23.724848709899998	19.4977031053	21.3831925572	18.0724730945
ENSMUSG00000038880	213.56588201522098	0.0259037694415454	0.0940695324918949	0.159710582963014	0.994454112302676	MRPS34	7.46481077019	6.65999270437	6.971648339960001	4.97333437095	5.50152842708	5.74506405569
ENSMUSG00000028483	335.516587909142	-0.0240540828900735	0.0651580802388693	0.159744671606597	0.994454112302676	SNAPC3	3.90182354567	3.70273035496	3.30397578811	3.95093611063	4.09923968402	4.34730421966
ENSMUSG00000080877	2.6393814624563903	0.0256181153480054	0.207870039849134	0.15984087891486198		ZNF845	0.403333560916	0.500096702074	0.383407588776	0.262421564343	0.0	0.0
ENSMUSG00000086269	7.01464622099118	-0.0306878215027955	0.17567447866014702	0.15990984682475198		ZNF845	0.106891008935	0.0331337670787	0.0127012812622	0.0695466693006	0.165068632985	0.0605813184576
ENSMUSG00000079501	1.7795652503879398	-0.0226656111203184	0.20838872853586604	0.159945758761445		ZNF845	0.0	0.0	0.0	0.0	0.0533205730633	0.11741409226
ENSMUSG00000021213	2324.1320200259	0.0258002024479889	0.0919335115562795	0.160094466214948	0.995006604625506	AKR1C4	162.126043408	98.0156876689	113.44295035299999	91.37197537899999	82.5614012232	116.112281484
ENSMUSG00000010067	271.980467809583	-0.0256005226076559	0.0820176744351998	0.16010168364598	0.995006604625506	RASSF1	4.45755760291	3.4746718860100003	2.66391592681	4.4569678488	3.01441966487	5.5976117937900005
ENSMUSG00000021904	35.021881284581106	-0.0239779408082111	0.208297147107756	0.160124526688738	0.995006604625506	SEMA3G	0.0	0.0106344935545	0.0	0.0	0.0588664766521	0.0
ENSMUSG00000026825	524.9163210057151	-0.0255137223775003	0.07835221711706401	0.16014475148544194	0.995006604625506	DNM3	5.7699325596	8.44669302728	6.885559021830001	8.7436813735	8.04018663347	8.8651846676
ENSMUSG00000029458	1371.8790567174601	0.0238155900995917	0.0642854699494644	0.160188742791292	0.995006604625506	BRAP	20.416833299300002	23.6859450056	24.656305504099997	21.0276408068	20.9087077623	19.0749091423
ENSMUSG00000035778	2368.16990665089	-0.0252891567676455	0.0738818015288716	0.160220583611228	0.995006604625506	GLT6D1	29.876659490700003	28.2650329052	27.5900887687	34.888532169899996	33.5735073207	32.8542603682
ENSMUSG00000097386	1.3302776594325	-0.0256366843632895	0.207723658090768	0.160228270710025		ZNF845	0.06564906367840001	0.0	0.0	0.0320350170261	0.135173217481	0.111621366646
ENSMUSG00000006127	747.511444626519	-0.0223712762046403	0.0591800645291554	0.160309011431447	0.99515497434497	INPP5K	14.2286918499	12.5180224623	12.6284094924	14.051234983499999	13.542479319000002	16.406822238900002
ENSMUSG00000097290	210.39184439264702	0.0259645944977976	0.0979706053271222	0.160507015062597	0.995983167913581	ZNF845	5.5988757726400005	3.27619688783	4.3669044340199985	2.52523466465	2.7390853482	4.788808170209999
ENSMUSG00000091685	3.02276832722656	-0.0302968423563093	0.193422375921137	0.16056285773004195		C4orf45	0.06670383655249999	0.372179936376	0.142669019217	0.650994369129	0.412035071024	0.453659076265
ENSMUSG00000062044	206.698585659123	-0.0257812352428143	0.0933391056412482	0.160684737794552	0.996412173720802	LMTK3	2.8357120204400004	2.21662343418	1.85323788877	2.48674435868	2.49630222796	4.06448953031
ENSMUSG00000016319	5643.52352235246	0.0249246057843123	0.0705960902473502	0.16070538755146802	0.996412173720802	SLC25A6	195.863981485	159.333632407	186.724752128	159.212432869	151.19039892	157.21311385200002
ENSMUSG00000051367	69.2498261912395	-0.027164979108277	0.119668548171833	0.160806999805537	0.996641453778692	SIX2	0.39125139353	0.42205085065	0.379360765613	0.565124363985	0.789485372817	0.390270845866
